INFO 2025-11-07 15:51:08,638 autoreload 118928 118932 Watching for file changes with StatReloader
INFO 2025-11-08 17:14:24,161 views 298248 151256 Dashboard accessed by user: nadim
INFO 2025-11-08 17:14:24,172 basehttp 298248 151256 "GET /accounts/dashboard/ HTTP/1.1" 200 50984
WARNING 2025-11-08 17:14:24,227 basehttp 298248 151256 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 6948
WARNING 2025-11-08 17:14:24,391 basehttp 298248 151256 "GET /static/offlinejs/chart.umd.min.js.map HTTP/1.1" 404 1849
WARNING 2025-11-08 17:14:24,416 basehttp 298248 52052 "GET /static/bootstrap%20css/bootstrap.min.css.map HTTP/1.1" 404 1866
WARNING 2025-11-08 17:14:24,456 basehttp 298248 158804 "GET /static/offlinejs/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2025-11-08 17:14:45,659 views 298248 141904 Adding new patient - User: nadim
INFO 2025-11-08 17:14:45,668 basehttp 298248 141904 "GET /patient/add/ HTTP/1.1" 200 39808
WARNING 2025-11-08 17:14:45,727 basehttp 298248 141904 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 6948
WARNING 2025-11-08 17:14:45,878 basehttp 298248 141904 "GET /static/offlinejs/chart.umd.min.js.map HTTP/1.1" 404 1849
WARNING 2025-11-08 17:14:45,888 basehttp 298248 135484 "GET /static/bootstrap%20css/bootstrap.min.css.map HTTP/1.1" 404 1866
WARNING 2025-11-08 17:14:45,942 basehttp 298248 135212 "GET /static/offlinejs/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2025-11-08 17:16:05,033 views 298248 149456 Adding new patient - User: nadim
INFO 2025-11-08 17:16:05,043 basehttp 298248 149456 "GET /patient/add/ HTTP/1.1" 200 39808
INFO 2025-11-08 17:16:05,068 basehttp 298248 147920 "GET /static/css/index.css HTTP/1.1" 200 3909
INFO 2025-11-08 17:16:05,070 basehttp 298248 125860 "GET /static/css/base.css HTTP/1.1" 200 3413
INFO 2025-11-08 17:16:05,070 basehttp 298248 121340 "GET /static/css/changepass.css HTTP/1.1" 200 2209
INFO 2025-11-08 17:16:05,071 basehttp 298248 148360 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/css/all.min.css HTTP/1.1" 200 74320
INFO 2025-11-08 17:16:05,074 basehttp 298248 149456 "GET /static/bootstrap%20css/bootstrap.min.css HTTP/1.1" 200 232803
INFO 2025-11-08 17:16:05,076 basehttp 298248 129716 "GET /static/offlinejs/chart.js HTTP/1.1" 200 208522
INFO 2025-11-08 17:16:05,076 basehttp 298248 125860 "GET /static/css/form-style.css HTTP/1.1" 200 5686
INFO 2025-11-08 17:16:05,081 basehttp 298248 148360 "GET /static/images/lab.png HTTP/1.1" 200 944123
INFO 2025-11-08 17:16:05,280 basehttp 298248 148360 "GET /static/images/nadimdp.jpg HTTP/1.1" 200 15675
INFO 2025-11-08 17:16:05,285 basehttp 298248 129716 "GET /static/js/changepass.js HTTP/1.1" 200 1157
INFO 2025-11-08 17:16:05,285 basehttp 298248 125860 "GET /static/js/index.js HTTP/1.1" 200 2062
INFO 2025-11-08 17:16:05,286 basehttp 298248 148360 "GET /static/offlinejs/bootstrap.bundle.min.js HTTP/1.1" 200 80721
INFO 2025-11-08 17:16:05,290 basehttp 298248 148360 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 113152
WARNING 2025-11-08 17:16:05,718 basehttp 298248 148360 "GET /favicon.ico HTTP/1.1" 404 6837
INFO 2025-11-08 17:16:44,104 views 298248 148360 Dashboard accessed by user: nadim
INFO 2025-11-08 17:16:44,114 basehttp 298248 148360 "GET /accounts/dashboard/ HTTP/1.1" 200 50984
INFO 2025-11-08 17:17:14,790 views 298248 148360 Adding new patient - User: nadim
INFO 2025-11-08 17:17:14,802 basehttp 298248 148360 "GET /patient/add/ HTTP/1.1" 200 39808
INFO 2025-11-08 17:17:18,383 basehttp 298248 148360 "GET /patient/view/ HTTP/1.1" 200 18334
INFO 2025-11-08 17:17:20,305 views 298248 148360 Editing patient 3 - User: nadim
INFO 2025-11-08 17:17:20,373 basehttp 298248 148360 "GET /patient/edit/3/ HTTP/1.1" 200 64967
INFO 2025-11-08 17:18:02,429 views 298248 148360 Dashboard accessed by user: nadim
INFO 2025-11-08 17:18:02,439 basehttp 298248 148360 "GET /accounts/dashboard/ HTTP/1.1" 200 50984
INFO 2025-11-08 17:51:06,116 views 298248 207788 Dashboard accessed by user: nadim
INFO 2025-11-08 17:51:06,132 basehttp 298248 207788 "GET /accounts/dashboard/ HTTP/1.1" 200 50984
INFO 2025-11-08 17:51:06,161 basehttp 298248 191840 "GET /static/css/index.css HTTP/1.1" 200 3909
INFO 2025-11-08 17:51:06,161 basehttp 298248 162044 "GET /static/css/changepass.css HTTP/1.1" 200 2209
INFO 2025-11-08 17:51:06,162 basehttp 298248 205852 "GET /static/css/base.css HTTP/1.1" 200 3413
INFO 2025-11-08 17:51:06,162 basehttp 298248 204584 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/css/all.min.css HTTP/1.1" 200 74320
INFO 2025-11-08 17:51:06,164 basehttp 298248 179276 "GET /static/offlinejs/chart.js HTTP/1.1" 200 208522
INFO 2025-11-08 17:51:06,164 basehttp 298248 207788 "GET /static/bootstrap%20css/bootstrap.min.css HTTP/1.1" 200 232803
INFO 2025-11-08 17:51:06,172 basehttp 298248 204584 "GET /static/images/lab.png HTTP/1.1" 200 944123
INFO 2025-11-08 17:51:06,288 basehttp 298248 204584 "GET /static/images/nadimdp.jpg HTTP/1.1" 200 15675
INFO 2025-11-08 17:51:06,302 basehttp 298248 179276 "GET /static/js/changepass.js HTTP/1.1" 200 1157
INFO 2025-11-08 17:51:06,303 basehttp 298248 207788 "GET /static/js/index.js HTTP/1.1" 200 2062
INFO 2025-11-08 17:51:06,304 basehttp 298248 204584 "GET /static/offlinejs/bootstrap.bundle.min.js HTTP/1.1" 200 80721
INFO 2025-11-08 17:51:06,305 basehttp 298248 205852 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 113152
WARNING 2025-11-08 17:51:07,277 basehttp 298248 205852 "GET /favicon.ico HTTP/1.1" 404 6837
INFO 2025-11-08 17:51:09,881 views 298248 205852 Adding new patient - User: nadim
INFO 2025-11-08 17:51:09,974 basehttp 298248 205852 "GET /patient/add/ HTTP/1.1" 200 41533
INFO 2025-11-08 17:51:09,989 basehttp 298248 205852 "GET /static/css/form-style.css HTTP/1.1" 304 0
INFO 2025-11-08 17:53:24,045 views 298248 205852 Adding new patient - User: nadim
INFO 2025-11-08 17:53:24,136 basehttp 298248 205852 "GET /patient/add/ HTTP/1.1" 200 41571
INFO 2025-11-08 17:53:24,153 basehttp 298248 205852 "GET /static/bootstrap%20css/bootstrap.min.css HTTP/1.1" 200 232803
INFO 2025-11-08 17:53:24,159 basehttp 298248 207788 "GET /static/css/index.css HTTP/1.1" 200 3909
INFO 2025-11-08 17:53:24,160 basehttp 298248 162044 "GET /static/css/base.css HTTP/1.1" 200 3413
INFO 2025-11-08 17:53:24,161 basehttp 298248 179276 "GET /static/css/changepass.css HTTP/1.1" 200 2209
INFO 2025-11-08 17:53:24,162 basehttp 298248 204584 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/css/all.min.css HTTP/1.1" 200 74320
INFO 2025-11-08 17:53:24,163 basehttp 298248 205852 "GET /static/offlinejs/chart.js HTTP/1.1" 200 208522
INFO 2025-11-08 17:53:24,173 basehttp 298248 179276 "GET /static/css/form-style.css HTTP/1.1" 200 5686
INFO 2025-11-08 17:53:24,180 basehttp 298248 204584 "GET /static/images/lab.png HTTP/1.1" 200 944123
INFO 2025-11-08 17:53:24,281 basehttp 298248 204584 "GET /static/images/nadimdp.jpg HTTP/1.1" 200 15675
INFO 2025-11-08 17:53:24,289 basehttp 298248 205852 "GET /static/js/changepass.js HTTP/1.1" 200 1157
INFO 2025-11-08 17:53:24,290 basehttp 298248 179276 "GET /static/js/index.js HTTP/1.1" 200 2062
INFO 2025-11-08 17:53:24,291 basehttp 298248 204584 "GET /static/offlinejs/bootstrap.bundle.min.js HTTP/1.1" 200 80721
INFO 2025-11-08 17:53:24,298 basehttp 298248 204584 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 113152
WARNING 2025-11-08 17:53:29,881 basehttp 298248 204584 "GET /favicon.ico HTTP/1.1" 404 6837
INFO 2025-11-08 17:53:33,310 basehttp 298248 204584 "GET /patient/get-tests/1/ HTTP/1.1" 200 219
INFO 2025-11-08 17:53:34,689 basehttp 298248 204584 "GET /patient/get-tests/2/ HTTP/1.1" 200 126
INFO 2025-11-08 17:53:56,716 views 298248 204584 Adding new patient - User: nadim
INFO 2025-11-08 17:53:56,822 basehttp 298248 204584 "GET /patient/add/ HTTP/1.1" 200 41576
INFO 2025-11-08 17:53:56,846 basehttp 298248 162044 "GET /static/css/index.css HTTP/1.1" 200 3909
INFO 2025-11-08 17:53:56,846 basehttp 298248 207788 "GET /static/css/changepass.css HTTP/1.1" 200 2209
INFO 2025-11-08 17:53:56,846 basehttp 298248 191840 "GET /static/css/base.css HTTP/1.1" 200 3413
INFO 2025-11-08 17:53:56,848 basehttp 298248 179276 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/css/all.min.css HTTP/1.1" 200 74320
INFO 2025-11-08 17:53:56,850 basehttp 298248 205852 "GET /static/offlinejs/chart.js HTTP/1.1" 200 208522
INFO 2025-11-08 17:53:56,853 basehttp 298248 191840 "GET /static/css/form-style.css HTTP/1.1" 200 5686
INFO 2025-11-08 17:53:56,853 basehttp 298248 204584 "GET /static/bootstrap%20css/bootstrap.min.css HTTP/1.1" 200 232803
INFO 2025-11-08 17:53:56,859 basehttp 298248 179276 "GET /static/images/lab.png HTTP/1.1" 200 944123
INFO 2025-11-08 17:53:56,909 basehttp 298248 179276 "GET /static/images/nadimdp.jpg HTTP/1.1" 200 15675
INFO 2025-11-08 17:53:56,914 basehttp 298248 179276 "GET /static/offlinejs/bootstrap.bundle.min.js HTTP/1.1" 200 80721
INFO 2025-11-08 17:53:56,918 basehttp 298248 179276 "GET /static/js/index.js HTTP/1.1" 200 2062
INFO 2025-11-08 17:53:56,918 basehttp 298248 204584 "GET /static/js/changepass.js HTTP/1.1" 200 1157
INFO 2025-11-08 17:53:56,923 basehttp 298248 204584 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 113152
WARNING 2025-11-08 17:53:59,026 basehttp 298248 204584 "GET /favicon.ico HTTP/1.1" 404 6837
INFO 2025-11-08 17:54:37,489 views 298248 204584 Adding new patient - User: nadim
INFO 2025-11-08 17:54:37,589 basehttp 298248 204584 "GET /patient/add/ HTTP/1.1" 200 41570
INFO 2025-11-08 17:54:37,605 basehttp 298248 204584 "GET /static/bootstrap%20css/bootstrap.min.css HTTP/1.1" 200 232803
INFO 2025-11-08 17:54:37,613 basehttp 298248 162044 "GET /static/css/base.css HTTP/1.1" 200 3413
INFO 2025-11-08 17:54:37,613 basehttp 298248 191840 "GET /static/css/index.css HTTP/1.1" 200 3909
INFO 2025-11-08 17:54:37,613 basehttp 298248 205852 "GET /static/css/changepass.css HTTP/1.1" 200 2209
INFO 2025-11-08 17:54:37,615 basehttp 298248 204584 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/css/all.min.css HTTP/1.1" 200 74320
INFO 2025-11-08 17:54:37,617 basehttp 298248 191840 "GET /static/css/form-style.css HTTP/1.1" 200 5686
INFO 2025-11-08 17:54:37,618 basehttp 298248 179276 "GET /static/offlinejs/chart.js HTTP/1.1" 200 208522
INFO 2025-11-08 17:54:37,624 basehttp 298248 205852 "GET /static/images/lab.png HTTP/1.1" 200 944123
INFO 2025-11-08 17:54:37,742 basehttp 298248 205852 "GET /static/images/nadimdp.jpg HTTP/1.1" 200 15675
INFO 2025-11-08 17:54:37,748 basehttp 298248 179276 "GET /static/js/index.js HTTP/1.1" 200 2062
INFO 2025-11-08 17:54:37,748 basehttp 298248 191840 "GET /static/js/changepass.js HTTP/1.1" 200 1157
INFO 2025-11-08 17:54:37,750 basehttp 298248 205852 "GET /static/offlinejs/bootstrap.bundle.min.js HTTP/1.1" 200 80721
INFO 2025-11-08 17:54:37,757 basehttp 298248 205852 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 113152
WARNING 2025-11-08 17:54:38,327 basehttp 298248 205852 "GET /favicon.ico HTTP/1.1" 404 6837
INFO 2025-11-08 17:55:10,974 basehttp 298248 205852 "GET /patient/get-tests/1/ HTTP/1.1" 200 219
INFO 2025-11-08 17:55:12,181 basehttp 298248 205852 "GET /patient/get-tests/2/ HTTP/1.1" 200 126
INFO 2025-11-08 17:57:05,828 views 298248 205852 Adding new patient - User: nadim
INFO 2025-11-08 17:57:05,837 views 298248 205852 Patient created successfully - ID: 4, Name: dfd
INFO 2025-11-08 17:57:05,860 views 298248 205852 Patient creation completed - ID: 4
INFO 2025-11-08 17:57:05,861 basehttp 298248 205852 "POST /patient/add/ HTTP/1.1" 302 0
INFO 2025-11-08 17:57:05,881 basehttp 298248 205852 "GET /patient/view/ HTTP/1.1" 200 19535
INFO 2025-11-08 17:57:05,900 basehttp 298248 205852 "GET /static/css/lab_list.css HTTP/1.1" 304 0
INFO 2025-11-08 17:57:17,197 basehttp 298248 205852 "GET /patient/view/ HTTP/1.1" 200 19271
INFO 2025-11-08 17:57:19,620 views 298248 205852 Adding new patient - User: nadim
INFO 2025-11-08 17:57:19,632 basehttp 298248 205852 "GET /patient/add/ HTTP/1.1" 200 41570
INFO 2025-11-08 17:58:21,419 views 298248 205852 Adding test via AJAX - User: nadim
INFO 2025-11-08 17:58:21,425 views 298248 205852 Test created via AJAX - ID: 33
INFO 2025-11-08 17:58:21,426 basehttp 298248 205852 "POST /tests/add-test-ajax/ HTTP/1.1" 200 186
INFO 2025-11-08 17:59:05,510 views 298248 205852 User 'nadim' accessed test group list.
INFO 2025-11-08 17:59:05,539 basehttp 298248 205852 "GET /tests/groups/view/ HTTP/1.1" 200 18769
INFO 2025-11-08 17:59:15,072 views 298248 205852 Accessing method list - User: nadim
INFO 2025-11-08 17:59:15,085 basehttp 298248 205852 "GET /tests/methods/ HTTP/1.1" 200 24359
INFO 2025-11-08 17:59:20,628 views 298248 205852 User 'nadim' accessed test group list.
INFO 2025-11-08 17:59:20,636 basehttp 298248 205852 "GET /tests/groups/view/ HTTP/1.1" 200 18769
INFO 2025-11-08 17:59:49,683 views 298248 205852 User 'nadim' accessed test group list.
INFO 2025-11-08 17:59:49,694 basehttp 298248 205852 "GET /tests/groups/view/ HTTP/1.1" 200 18769
INFO 2025-11-08 17:59:49,720 basehttp 298248 230268 "GET /static/css/index.css HTTP/1.1" 200 3909
INFO 2025-11-08 17:59:49,722 basehttp 298248 225992 "GET /static/css/changepass.css HTTP/1.1" 200 2209
INFO 2025-11-08 17:59:49,723 basehttp 298248 210596 "GET /static/css/base.css HTTP/1.1" 200 3413
INFO 2025-11-08 17:59:49,724 basehttp 298248 224268 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/css/all.min.css HTTP/1.1" 200 74320
INFO 2025-11-08 17:59:49,725 basehttp 298248 226208 "GET /static/offlinejs/chart.js HTTP/1.1" 200 208522
INFO 2025-11-08 17:59:49,728 basehttp 298248 205852 "GET /static/bootstrap%20css/bootstrap.min.css HTTP/1.1" 200 232803
INFO 2025-11-08 17:59:49,728 basehttp 298248 210596 "GET /static/css/lab_list.css HTTP/1.1" 200 5160
INFO 2025-11-08 17:59:49,733 basehttp 298248 224268 "GET /static/images/lab.png HTTP/1.1" 200 944123
INFO 2025-11-08 17:59:49,785 basehttp 298248 224268 "GET /static/images/nadimdp.jpg HTTP/1.1" 200 15675
INFO 2025-11-08 17:59:49,787 basehttp 298248 210596 "GET /static/offlinejs/bootstrap.bundle.min.js HTTP/1.1" 200 80721
INFO 2025-11-08 17:59:49,789 basehttp 298248 210596 "GET /static/js/index.js HTTP/1.1" 200 2062
INFO 2025-11-08 17:59:49,792 basehttp 298248 210596 "GET /static/js/changepass.js HTTP/1.1" 200 1157
INFO 2025-11-08 17:59:49,804 basehttp 298248 210596 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 113152
WARNING 2025-11-08 17:59:49,842 basehttp 298248 210596 "GET /favicon.ico HTTP/1.1" 404 6837
WARNING 2025-11-08 17:59:53,092 basehttp 298248 210596 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 6948
WARNING 2025-11-08 17:59:53,215 basehttp 298248 210596 "GET /static/offlinejs/chart.umd.min.js.map HTTP/1.1" 404 1849
WARNING 2025-11-08 17:59:53,217 basehttp 298248 224268 "GET /static/offlinejs/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
WARNING 2025-11-08 17:59:53,252 basehttp 298248 205852 "GET /static/bootstrap%20css/bootstrap.min.css.map HTTP/1.1" 404 1866
INFO 2025-11-08 18:00:00,021 views 298248 226208 Adding new patient - User: nadim
INFO 2025-11-08 18:00:00,139 basehttp 298248 226208 "GET /patient/add/ HTTP/1.1" 200 41570
WARNING 2025-11-08 18:00:00,193 basehttp 298248 226208 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 6948
WARNING 2025-11-08 18:00:00,349 basehttp 298248 226208 "GET /static/offlinejs/chart.umd.min.js.map HTTP/1.1" 404 1849
WARNING 2025-11-08 18:00:00,384 basehttp 298248 225992 "GET /static/bootstrap%20css/bootstrap.min.css.map HTTP/1.1" 404 1866
WARNING 2025-11-08 18:00:00,430 basehttp 298248 230268 "GET /static/offlinejs/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2025-11-08 18:05:57,130 views 298248 224840 Adding new patient - User: nadim
INFO 2025-11-08 18:05:57,239 basehttp 298248 224840 "GET /patient/add/ HTTP/1.1" 200 42713
INFO 2025-11-08 18:05:57,266 basehttp 298248 224020 "GET /static/css/index.css HTTP/1.1" 200 3909
INFO 2025-11-08 18:05:57,271 basehttp 298248 229528 "GET /static/css/changepass.css HTTP/1.1" 200 2209
INFO 2025-11-08 18:05:57,272 basehttp 298248 244048 "GET /static/css/base.css HTTP/1.1" 200 3413
INFO 2025-11-08 18:05:57,273 basehttp 298248 243088 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/css/all.min.css HTTP/1.1" 200 74320
INFO 2025-11-08 18:05:57,278 basehttp 298248 244048 "GET /static/css/form-style.css HTTP/1.1" 200 5686
WARNING 2025-11-08 18:05:57,283 basehttp 298248 224840 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 6948
INFO 2025-11-08 18:05:57,284 basehttp 298248 243828 "GET /static/bootstrap%20css/bootstrap.min.css HTTP/1.1" 200 232803
INFO 2025-11-08 18:05:57,285 basehttp 298248 224020 "GET /static/offlinejs/chart.js HTTP/1.1" 200 208522
INFO 2025-11-08 18:05:57,291 basehttp 298248 243088 "GET /static/images/lab.png HTTP/1.1" 200 944123
INFO 2025-11-08 18:05:57,451 basehttp 298248 243088 "GET /static/images/nadimdp.jpg HTTP/1.1" 200 15675
INFO 2025-11-08 18:05:57,462 basehttp 298248 224020 "GET /static/js/index.js HTTP/1.1" 200 2062
INFO 2025-11-08 18:05:57,462 basehttp 298248 224840 "GET /static/js/changepass.js HTTP/1.1" 200 1157
INFO 2025-11-08 18:05:57,465 basehttp 298248 243088 "GET /static/offlinejs/bootstrap.bundle.min.js HTTP/1.1" 200 80721
WARNING 2025-11-08 18:05:57,468 basehttp 298248 243828 "GET /static/offlinejs/chart.umd.min.js.map HTTP/1.1" 404 1849
INFO 2025-11-08 18:05:57,470 basehttp 298248 224840 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 113152
WARNING 2025-11-08 18:05:57,490 basehttp 298248 224840 "GET /static/bootstrap%20css/bootstrap.min.css.map HTTP/1.1" 404 1866
WARNING 2025-11-08 18:05:58,568 basehttp 298248 243088 "GET /static/offlinejs/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
WARNING 2025-11-08 18:05:58,607 basehttp 298248 224020 "GET /favicon.ico HTTP/1.1" 404 6837
WARNING 2025-11-08 18:06:21,538 basehttp 298248 224020 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 6948
WARNING 2025-11-08 18:06:21,599 basehttp 298248 224020 "GET /static/offlinejs/chart.umd.min.js.map HTTP/1.1" 404 1849
WARNING 2025-11-08 18:06:21,599 basehttp 298248 244048 "GET /static/bootstrap%20css/bootstrap.min.css.map HTTP/1.1" 404 1866
WARNING 2025-11-08 18:06:21,606 basehttp 298248 229528 "GET /static/offlinejs/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2025-11-08 18:08:24,168 views 298248 234464 Adding test via AJAX - User: nadim
INFO 2025-11-08 18:08:24,174 views 298248 234464 Test created via AJAX - ID: 34
INFO 2025-11-08 18:08:24,175 basehttp 298248 234464 "POST /tests/add-test-ajax/ HTTP/1.1" 200 171
INFO 2025-11-08 18:08:39,458 basehttp 298248 234464 "GET /patient/get-tests/2/ HTTP/1.1" 200 229
INFO 2025-11-08 18:11:28,467 views 298248 234464 Adding new patient - User: nadim
INFO 2025-11-08 18:11:28,562 basehttp 298248 234464 "GET /patient/add/ HTTP/1.1" 200 42494
INFO 2025-11-08 18:11:28,584 basehttp 298248 263548 "GET /static/css/index.css HTTP/1.1" 200 3909
INFO 2025-11-08 18:11:28,585 basehttp 298248 263268 "GET /static/css/base.css HTTP/1.1" 200 3413
INFO 2025-11-08 18:11:28,586 basehttp 298248 263264 "GET /static/css/changepass.css HTTP/1.1" 200 2209
INFO 2025-11-08 18:11:28,587 basehttp 298248 263384 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/css/all.min.css HTTP/1.1" 200 74320
INFO 2025-11-08 18:11:28,589 basehttp 298248 234464 "GET /static/bootstrap%20css/bootstrap.min.css HTTP/1.1" 200 232803
INFO 2025-11-08 18:11:28,590 basehttp 298248 224436 "GET /static/offlinejs/chart.js HTTP/1.1" 200 208522
INFO 2025-11-08 18:11:28,591 basehttp 298248 263268 "GET /static/css/form-style.css HTTP/1.1" 200 5686
INFO 2025-11-08 18:11:28,595 basehttp 298248 263384 "GET /static/images/lab.png HTTP/1.1" 200 944123
INFO 2025-11-08 18:11:28,650 basehttp 298248 263384 "GET /static/images/nadimdp.jpg HTTP/1.1" 200 15675
INFO 2025-11-08 18:11:28,663 basehttp 298248 263268 "GET /static/js/toggle.js HTTP/1.1" 200 258
INFO 2025-11-08 18:11:28,800 basehttp 298248 263384 "GET /static/js/index.js HTTP/1.1" 200 2062
INFO 2025-11-08 18:11:28,800 basehttp 298248 224436 "GET /static/js/changepass.js HTTP/1.1" 200 1157
INFO 2025-11-08 18:11:28,801 basehttp 298248 263268 "GET /static/offlinejs/bootstrap.bundle.min.js HTTP/1.1" 200 80721
INFO 2025-11-08 18:11:28,808 basehttp 298248 263268 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 113152
WARNING 2025-11-08 18:11:29,124 basehttp 298248 263268 "GET /favicon.ico HTTP/1.1" 404 6837
INFO 2025-11-08 18:12:17,476 views 298248 263268 Adding new patient - User: nadim
INFO 2025-11-08 18:12:17,564 basehttp 298248 263268 "GET /patient/add/ HTTP/1.1" 200 42500
INFO 2025-11-08 18:12:17,587 basehttp 298248 234464 "GET /static/css/index.css HTTP/1.1" 200 3909
INFO 2025-11-08 18:12:17,589 basehttp 298248 263264 "GET /static/css/changepass.css HTTP/1.1" 200 2209
INFO 2025-11-08 18:12:17,589 basehttp 298248 263548 "GET /static/css/base.css HTTP/1.1" 200 3413
INFO 2025-11-08 18:12:17,590 basehttp 298248 224436 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/css/all.min.css HTTP/1.1" 200 74320
INFO 2025-11-08 18:12:17,592 basehttp 298248 263384 "GET /static/offlinejs/chart.js HTTP/1.1" 200 208522
INFO 2025-11-08 18:12:17,594 basehttp 298248 263268 "GET /static/bootstrap%20css/bootstrap.min.css HTTP/1.1" 200 232803
INFO 2025-11-08 18:12:17,594 basehttp 298248 263548 "GET /static/css/form-style.css HTTP/1.1" 200 5686
INFO 2025-11-08 18:12:17,600 basehttp 298248 224436 "GET /static/images/lab.png HTTP/1.1" 200 944123
INFO 2025-11-08 18:12:17,701 basehttp 298248 263548 "GET /static/js/toggle.js HTTP/1.1" 200 258
INFO 2025-11-08 18:12:17,702 basehttp 298248 224436 "GET /static/images/nadimdp.jpg HTTP/1.1" 200 15675
INFO 2025-11-08 18:12:17,711 basehttp 298248 263268 "GET /static/js/changepass.js HTTP/1.1" 200 1157
INFO 2025-11-08 18:12:17,711 basehttp 298248 263548 "GET /static/js/index.js HTTP/1.1" 200 2062
INFO 2025-11-08 18:12:17,712 basehttp 298248 224436 "GET /static/offlinejs/bootstrap.bundle.min.js HTTP/1.1" 200 80721
INFO 2025-11-08 18:12:17,716 basehttp 298248 224436 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 113152
WARNING 2025-11-08 18:12:18,063 basehttp 298248 224436 "GET /favicon.ico HTTP/1.1" 404 6837
WARNING 2025-11-08 18:12:24,386 basehttp 298248 224436 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 6948
WARNING 2025-11-08 18:12:24,504 basehttp 298248 224436 "GET /static/offlinejs/chart.umd.min.js.map HTTP/1.1" 404 1849
WARNING 2025-11-08 18:12:24,505 basehttp 298248 263548 "GET /static/offlinejs/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
WARNING 2025-11-08 18:12:24,527 basehttp 298248 263268 "GET /static/bootstrap%20css/bootstrap.min.css.map HTTP/1.1" 404 1866
INFO 2025-11-08 18:12:57,855 views 298248 263384 Adding new patient - User: nadim
INFO 2025-11-08 18:12:57,964 basehttp 298248 263384 "GET /patient/add/ HTTP/1.1" 200 42494
INFO 2025-11-08 18:12:57,996 basehttp 298248 109880 "GET /static/css/index.css HTTP/1.1" 200 3909
INFO 2025-11-08 18:12:57,998 basehttp 298248 107436 "GET /static/css/changepass.css HTTP/1.1" 200 2209
INFO 2025-11-08 18:12:57,998 basehttp 298248 111376 "GET /static/css/base.css HTTP/1.1" 200 3413
INFO 2025-11-08 18:12:58,002 basehttp 298248 234464 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/css/all.min.css HTTP/1.1" 200 74320
WARNING 2025-11-08 18:12:58,005 basehttp 298248 263384 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 6948
INFO 2025-11-08 18:12:58,006 basehttp 298248 111376 "GET /static/css/form-style.css HTTP/1.1" 200 5686
INFO 2025-11-08 18:12:58,008 basehttp 298248 263264 "GET /static/bootstrap%20css/bootstrap.min.css HTTP/1.1" 200 232803
INFO 2025-11-08 18:12:58,010 basehttp 298248 109880 "GET /static/offlinejs/chart.js HTTP/1.1" 200 208522
INFO 2025-11-08 18:12:58,015 basehttp 298248 107436 "GET /static/images/lab.png HTTP/1.1" 200 944123
INFO 2025-11-08 18:12:58,161 basehttp 298248 109880 "GET /static/js/toggle.js HTTP/1.1" 200 258
